window_id,suffix,Ticker,Strategy,Weight
XGBoost,1022,MSFT,XGBoost,0.24999999999999922
XGBoost,1022,NVDA,XGBoost,0.24999999999999856
TabPFN,1022,AAPL,TabPFN,0.24999999999999759
TabPFN,1022,AMZN,TabPFN,0.25
TabPFN,1022,GOOGL,TabPFN,0.0
TabPFN,1022,MSFT,TabPFN,0.25
TabPFN,1022,NVDA,TabPFN,0.25
EqualWeight,1027,AAPL,EqualWeight,0.2
EqualWeight,1027,AMZN,EqualWeight,0.2
EqualWeight,1027,GOOGL,EqualWeight,0.2
EqualWeight,1027,MSFT,EqualWeight,0.2
EqualWeight,1027,NVDA,EqualWeight,0.2
Markowitz,1027,AAPL,Markowitz,1.7590096046404824e-15
Markowitz,1027,AMZN,Markowitz,0.24999999999999992
Markowitz,1027,GOOGL,Markowitz,0.24999999999999953
Markowitz,1027,MSFT,Markowitz,0.24999999999999864
Markowitz,1027,NVDA,Markowitz,0.25
RandomForest,1027,AAPL,RandomForest,0.01216004346074718
RandomForest,1027,AMZN,RandomForest,0.24999999999999997
RandomForest,1027,GOOGL,RandomForest,0.25
RandomForest,1027,MSFT,RandomForest,0.23783995653925347
RandomForest,1027,NVDA,RandomForest,0.24999999999999925
XGBoost,1027,AAPL,XGBoost,4.510281037539698e-16
XGBoost,1027,AMZN,XGBoost,0.24999999999999908
XGBoost,1027,GOOGL,XGBoost,0.25
XGBoost,1027,MSFT,XGBoost,0.249999999999999
XGBoost,1027,NVDA,XGBoost,0.25
TabPFN,1027,AAPL,TabPFN,0.1453008725366772
TabPFN,1027,AMZN,TabPFN,0.25
TabPFN,1027,GOOGL,TabPFN,0.10469912746332281
TabPFN,1027,MSFT,TabPFN,0.25
TabPFN,1027,NVDA,TabPFN,0.24999999999999964
EqualWeight,1032,AAPL,EqualWeight,0.2
EqualWeight,1032,AMZN,EqualWeight,0.2
EqualWeight,1032,GOOGL,EqualWeight,0.2
EqualWeight,1032,MSFT,EqualWeight,0.2
EqualWeight,1032,NVDA,EqualWeight,0.2
Markowitz,1032,AAPL,Markowitz,2.2898349882893854e-16
Markowitz,1032,AMZN,Markowitz,0.24999999999999978
Markowitz,1032,GOOGL,Markowitz,0.24999999999999994
Markowitz,1032,MSFT,Markowitz,0.2499999999999999
Markowitz,1032,NVDA,Markowitz,0.25
RandomForest,1032,AAPL,RandomForest,1.7208456881689926e-15
RandomForest,1032,AMZN,RandomForest,0.24999999999999994
RandomForest,1032,GOOGL,RandomForest,0.25
RandomForest,1032,MSFT,RandomForest,0.25
RandomForest,1032,NVDA,RandomForest,0.24999999999999736
XGBoost,1032,AAPL,XGBoost,0.0
XGBoost,1032,AMZN,XGBoost,0.25
XGBoost,1032,GOOGL,XGBoost,0.25
XGBoost,1032,MSFT,XGBoost,0.2499999999999998
XGBoost,1032,NVDA,XGBoost,0.24999999999999864
TabPFN,1032,AAPL,TabPFN,0.24999999999999994
TabPFN,1032,AMZN,TabPFN,0.25
TabPFN,1032,GOOGL,TabPFN,3.0531133177191805e-16
TabPFN,1032,MSFT,TabPFN,0.25
TabPFN,1032,NVDA,TabPFN,0.2499999999999994
EqualWeight,1037,AAPL,EqualWeight,0.2
EqualWeight,1037,AMZN,EqualWeight,0.2
EqualWeight,1037,GOOGL,EqualWeight,0.2
EqualWeight,1037,MSFT,EqualWeight,0.2
EqualWeight,1037,NVDA,EqualWeight,0.2
Markowitz,1037,AAPL,Markowitz,0.25
Markowitz,1037,AMZN,Markowitz,0.24999999999999942
Markowitz,1037,GOOGL,Markowitz,0.24999999999999994
Markowitz,1037,MSFT,Markowitz,0.0
Markowitz,1037,NVDA,Markowitz,0.25
RandomForest,1037,AAPL,RandomForest,0.24999999999999997
RandomForest,1037,AMZN,RandomForest,0.25
RandomForest,1037,GOOGL,RandomForest,0.25
RandomForest,1037,MSFT,RandomForest,2.220446049250313e-16
RandomForest,1037,NVDA,RandomForest,0.24999999999999967
XGBoost,1037,AAPL,XGBoost,0.25
XGBoost,1037,AMZN,XGBoost,0.24999999999999983
XGBoost,1037,GOOGL,XGBoost,0.25
XGBoost,1037,MSFT,XGBoost,5.551115123125783e-17
XGBoost,1037,NVDA,XGBoost,0.24999999999999992
TabPFN,1037,AAPL,TabPFN,0.25
TabPFN,1037,AMZN,TabPFN,0.2499999999999999
TabPFN,1037,GOOGL,TabPFN,0.25
TabPFN,1037,MSFT,TabPFN,4.440892098500626e-16
TabPFN,1037,NVDA,TabPFN,0.249999999999999
EqualWeight,1042,AAPL,EqualWeight,0.2
EqualWeight,1042,AMZN,EqualWeight,0.2
EqualWeight,1042,GOOGL,EqualWeight,0.2
EqualWeight,1042,MSFT,EqualWeight,0.2
EqualWeight,1042,NVDA,EqualWeight,0.2
Markowitz,1042,AAPL,Markowitz,1.5265566588595902e-16
Markowitz,1042,AMZN,Markowitz,0.2499999999999999
Markowitz,1042,GOOGL,Markowitz,0.25
Markowitz,1042,MSFT,Markowitz,0.25
Markowitz,1042,NVDA,Markowitz,0.24999999999999978
RandomForest,1042,AAPL,RandomForest,0.25
RandomForest,1042,AMZN,RandomForest,0.2499999999999999
RandomForest,1042,GOOGL,RandomForest,0.1818405335388831
RandomForest,1042,MSFT,RandomForest,0.06815946646111683
RandomForest,1042,NVDA,RandomForest,0.24999999999999992
XGBoost,1042,AAPL,XGBoost,0.24999999999999958
XGBoost,1042,AMZN,XGBoost,0.25
XGBoost,1042,GOOGL,XGBoost,0.25
XGBoost,1042,MSFT,XGBoost,0.0
XGBoost,1042,NVDA,XGBoost,0.24999999999999972
TabPFN,1042,AAPL,TabPFN,8.049116928532385e-16
TabPFN,1042,AMZN,TabPFN,0.24999999999999908
TabPFN,1042,GOOGL,TabPFN,0.25
TabPFN,1042,MSFT,TabPFN,0.24999999999999994
TabPFN,1042,NVDA,TabPFN,0.25
EqualWeight,1047,AAPL,EqualWeight,0.2
EqualWeight,1047,AMZN,EqualWeight,0.2
EqualWeight,1047,GOOGL,EqualWeight,0.2
EqualWeight,1047,MSFT,EqualWeight,0.2
EqualWeight,1047,NVDA,EqualWeight,0.2
Markowitz,1047,AAPL,Markowitz,0.25
Markowitz,1047,AMZN,Markowitz,0.25
Markowitz,1047,GOOGL,Markowitz,1.0547118733938987e-15
Markowitz,1047,MSFT,Markowitz,0.25
Markowitz,1047,NVDA,Markowitz,0.24999999999999667
RandomForest,1047,AAPL,RandomForest,0.24999999999999717
RandomForest,1047,AMZN,RandomForest,0.25
RandomForest,1047,GOOGL,RandomForest,4.996003610813204e-16
RandomForest,1047,MSFT,RandomForest,0.2499999999999994
RandomForest,1047,NVDA,RandomForest,0.25
XGBoost,1047,AAPL,XGBoost,0.25
XGBoost,1047,AMZN,XGBoost,0.24999999999999964
XGBoost,1047,GOOGL,XGBoost,7.494005416219807e-16
XGBoost,1047,MSFT,XGBoost,0.25
XGBoost,1047,NVDA,XGBoost,0.24999999999999856
TabPFN,1047,AAPL,TabPFN,0.2499999999999999
TabPFN,1047,AMZN,TabPFN,0.25
TabPFN,1047,GOOGL,TabPFN,0.1610875390573501
TabPFN,1047,MSFT,TabPFN,0.08891246094265025
TabPFN,1047,NVDA,TabPFN,0.24999999999999983
EqualWeight,1052,AAPL,EqualWeight,0.2
EqualWeight,1052,AMZN,EqualWeight,0.2
EqualWeight,1052,GOOGL,EqualWeight,0.2
EqualWeight,1052,MSFT,EqualWeight,0.2
EqualWeight,1052,NVDA,EqualWeight,0.2
Markowitz,1052,AAPL,Markowitz,0.2499999999999995
Markowitz,1052,AMZN,Markowitz,0.0
Markowitz,1052,GOOGL,Markowitz,0.25
Markowitz,1052,MSFT,Markowitz,0.24999999999999986
Markowitz,1052,NVDA,Markowitz,0.25
RandomForest,1052,AAPL,RandomForest,0.25
RandomForest,1052,AMZN,RandomForest,6.106226635438361e-16
RandomForest,1052,GOOGL,RandomForest,0.25
RandomForest,1052,MSFT,RandomForest,0.25
RandomForest,1052,NVDA,RandomForest,0.24999999999999817
XGBoost,1052,AAPL,XGBoost,0.25
XGBoost,1052,AMZN,XGBoost,1.942890293094024e-16
XGBoost,1052,GOOGL,XGBoost,0.24999999999999978
XGBoost,1052,MSFT,XGBoost,0.25
XGBoost,1052,NVDA,XGBoost,0.24999999999999972
TabPFN,1052,AAPL,TabPFN,0.25
TabPFN,1052,AMZN,TabPFN,0.0
TabPFN,1052,GOOGL,TabPFN,0.24999999999999983
TabPFN,1052,MSFT,TabPFN,0.2499999999999999
TabPFN,1052,NVDA,TabPFN,0.25
EqualWeight,1057,AAPL,EqualWeight,0.2
EqualWeight,1057,AMZN,EqualWeight,0.2
EqualWeight,1057,GOOGL,EqualWeight,0.2
EqualWeight,1057,MSFT,EqualWeight,0.2
EqualWeight,1057,NVDA,EqualWeight,0.2
Markowitz,1057,AAPL,Markowitz,0.25
Markowitz,1057,AMZN,Markowitz,0.25
Markowitz,1057,GOOGL,Markowitz,0.17925751418299846
Markowitz,1057,MSFT,Markowitz,0.07074248581700103
Markowitz,1057,NVDA,Markowitz,0.24999999999999978
RandomForest,1057,AAPL,RandomForest,0.25
RandomForest,1057,AMZN,RandomForest,0.24999999999999986
RandomForest,1057,GOOGL,RandomForest,0.24999999999999967
RandomForest,1057,MSFT,RandomForest,0.0
RandomForest,1057,NVDA,RandomForest,0.24999999999999856
XGBoost,1057,AAPL,XGBoost,0.24999999999999822
XGBoost,1057,AMZN,XGBoost,0.24999999999999956
XGBoost,1057,GOOGL,XGBoost,0.24999999999999867
XGBoost,1057,MSFT,XGBoost,0.0
XGBoost,1057,NVDA,XGBoost,0.25
TabPFN,1057,AAPL,TabPFN,0.25
TabPFN,1057,AMZN,TabPFN,0.25
TabPFN,1057,GOOGL,TabPFN,2.7755575615628914e-16
TabPFN,1057,MSFT,TabPFN,0.24999999999999994
TabPFN,1057,NVDA,TabPFN,0.2499999999999995
EqualWeight,1062,AAPL,EqualWeight,0.2
EqualWeight,1062,AMZN,EqualWeight,0.2
EqualWeight,1062,GOOGL,EqualWeight,0.2
EqualWeight,1062,MSFT,EqualWeight,0.2
EqualWeight,1062,NVDA,EqualWeight,0.2
Markowitz,1062,AAPL,Markowitz,0.25
Markowitz,1062,AMZN,Markowitz,0.24999999999999967
Markowitz,1062,GOOGL,Markowitz,0.0
Markowitz,1062,MSFT,Markowitz,0.24999999999999928
Markowitz,1062,NVDA,Markowitz,0.25
RandomForest,1062,AAPL,RandomForest,0.25
RandomForest,1062,AMZN,RandomForest,0.25
RandomForest,1062,GOOGL,RandomForest,0.0
RandomForest,1062,MSFT,RandomForest,0.25
RandomForest,1062,NVDA,RandomForest,0.25
XGBoost,1062,AAPL,XGBoost,0.25
XGBoost,1062,AMZN,XGBoost,0.25
XGBoost,1062,GOOGL,XGBoost,8.326672684688674e-17
XGBoost,1062,MSFT,XGBoost,0.24999999999999875
XGBoost,1062,NVDA,XGBoost,0.24999999999999997
TabPFN,1062,AAPL,TabPFN,0.2499999999999998
TabPFN,1062,AMZN,TabPFN,0.24999999999999925
TabPFN,1062,GOOGL,TabPFN,1.915134717478395e-15
TabPFN,1062,MSFT,TabPFN,0.25
TabPFN,1062,NVDA,TabPFN,0.2499999999999984
EqualWeight,1067,AAPL,EqualWeight,0.2
EqualWeight,1067,AMZN,EqualWeight,0.2
EqualWeight,1067,GOOGL,EqualWeight,0.2
EqualWeight,1067,MSFT,EqualWeight,0.2
EqualWeight,1067,NVDA,EqualWeight,0.2
Markowitz,1067,AAPL,Markowitz,0.25
Markowitz,1067,AMZN,Markowitz,0.24999999999999956
Markowitz,1067,GOOGL,Markowitz,1.1102230246251565e-16
Markowitz,1067,MSFT,Markowitz,0.24999999999999986
Markowitz,1067,NVDA,Markowitz,0.2499999999999999
RandomForest,1067,AAPL,RandomForest,0.25
RandomForest,1067,AMZN,RandomForest,0.24999999999999983
RandomForest,1067,GOOGL,RandomForest,3.0531133177191805e-16
RandomForest,1067,MSFT,RandomForest,0.25
RandomForest,1067,NVDA,RandomForest,0.24999999999999922
XGBoost,1067,AAPL,XGBoost,0.25
XGBoost,1067,AMZN,XGBoost,0.2499999999999986
XGBoost,1067,GOOGL,XGBoost,0.25
XGBoost,1067,MSFT,XGBoost,0.24999999999999958
XGBoost,1067,NVDA,XGBoost,8.049116928532385e-16
TabPFN,1067,AAPL,TabPFN,0.24999999999999872
TabPFN,1067,AMZN,TabPFN,0.24999999999999886
TabPFN,1067,GOOGL,TabPFN,0.24999999999999883
TabPFN,1067,MSFT,TabPFN,0.24999999999999703
TabPFN,1067,NVDA,TabPFN,6.5650609948342264e-15
EqualWeight,1072,AAPL,EqualWeight,0.2
EqualWeight,1072,AMZN,EqualWeight,0.2
EqualWeight,1072,GOOGL,EqualWeight,0.2
EqualWeight,1072,MSFT,EqualWeight,0.2
EqualWeight,1072,NVDA,EqualWeight,0.2
Markowitz,1072,AAPL,Markowitz,0.24999999999999928
Markowitz,1072,AMZN,Markowitz,0.2499999999999987
Markowitz,1072,GOOGL,Markowitz,0.24999999999999883
Markowitz,1072,MSFT,Markowitz,0.25
Markowitz,1072,NVDA,Markowitz,1.5057399771478686e-15
RandomForest,1072,AAPL,RandomForest,0.2499999999999999
RandomForest,1072,AMZN,RandomForest,8.326672684688674e-17
RandomForest,1072,GOOGL,RandomForest,0.25
RandomForest,1072,MSFT,RandomForest,0.24999999999999997
RandomForest,1072,NVDA,RandomForest,0.25
XGBoost,1072,AAPL,XGBoost,0.25
XGBoost,1072,AMZN,XGBoost,0.25
XGBoost,1072,GOOGL,XGBoost,0.24999999999999967
XGBoost,1072,MSFT,XGBoost,0.25
XGBoost,1072,NVDA,XGBoost,0.0
TabPFN,1072,AAPL,TabPFN,0.25
TabPFN,1072,AMZN,TabPFN,0.2499999999999996
TabPFN,1072,GOOGL,TabPFN,0.25
TabPFN,1072,MSFT,TabPFN,0.17254341985939753
TabPFN,1072,NVDA,TabPFN,0.07745658014060065
EqualWeight,1077,AAPL,EqualWeight,0.2
EqualWeight,1077,AMZN,EqualWeight,0.2
EqualWeight,1077,GOOGL,EqualWeight,0.2
EqualWeight,1077,MSFT,EqualWeight,0.2
EqualWeight,1077,NVDA,EqualWeight,0.2
Markowitz,1077,AAPL,Markowitz,0.25
Markowitz,1077,AMZN,Markowitz,0.25
Markowitz,1077,GOOGL,Markowitz,0.24999999999999958
Markowitz,1077,MSFT,Markowitz,0.2499999999999997
Markowitz,1077,NVDA,Markowitz,8.326672684688674e-17
RandomForest,1077,AAPL,RandomForest,0.2499999999999995
RandomForest,1077,AMZN,RandomForest,0.25
RandomForest,1077,GOOGL,RandomForest,0.24999999999999953
RandomForest,1077,MSFT,RandomForest,0.25
RandomForest,1077,NVDA,RandomForest,0.0
XGBoost,1077,AAPL,XGBoost,0.25
XGBoost,1077,AMZN,XGBoost,0.2499999999999994
XGBoost,1077,GOOGL,XGBoost,0.2499999999999994
XGBoost,1077,MSFT,XGBoost,0.24999999999999845
XGBoost,1077,NVDA,XGBoost,1.8318679906315083e-15
TabPFN,1077,AAPL,TabPFN,0.24999999999999895
TabPFN,1077,AMZN,TabPFN,0.25
TabPFN,1077,GOOGL,TabPFN,0.25
TabPFN,1077,MSFT,TabPFN,0.25
TabPFN,1077,NVDA,TabPFN,0.0
EqualWeight,1082,AAPL,EqualWeight,0.2
EqualWeight,1082,AMZN,EqualWeight,0.2
EqualWeight,1082,GOOGL,EqualWeight,0.2
EqualWeight,1082,MSFT,EqualWeight,0.2
EqualWeight,1082,NVDA,EqualWeight,0.2
Markowitz,1082,AAPL,Markowitz,0.25
Markowitz,1082,AMZN,Markowitz,0.25
Markowitz,1082,GOOGL,Markowitz,0.24999999999999928
Markowitz,1082,MSFT,Markowitz,8.604228440844963e-16
Markowitz,1082,NVDA,Markowitz,0.24999999999999747
RandomForest,1082,AAPL,RandomForest,0.25
RandomForest,1082,AMZN,RandomForest,0.24999999999999972
RandomForest,1082,GOOGL,RandomForest,0.25
RandomForest,1082,MSFT,RandomForest,3.885780586188048e-16
RandomForest,1082,NVDA,RandomForest,0.2499999999999995
XGBoost,1082,AAPL,XGBoost,0.25
XGBoost,1082,AMZN,XGBoost,0.25
XGBoost,1082,GOOGL,XGBoost,0.24999999999999925
XGBoost,1082,MSFT,XGBoost,1.5265566588595902e-15
XGBoost,1082,NVDA,XGBoost,0.249999999999996
TabPFN,1082,AAPL,TabPFN,0.25
TabPFN,1082,AMZN,TabPFN,0.24999999999999944
TabPFN,1082,GOOGL,TabPFN,0.25
TabPFN,1082,MSFT,TabPFN,5.828670879282072e-16
TabPFN,1082,NVDA,TabPFN,0.24999999999999867
EqualWeight,1087,AAPL,EqualWeight,0.2
EqualWeight,1087,AMZN,EqualWeight,0.2
EqualWeight,1087,GOOGL,EqualWeight,0.2
EqualWeight,1087,MSFT,EqualWeight,0.2
EqualWeight,1087,NVDA,EqualWeight,0.2
Markowitz,1087,AAPL,Markowitz,0.0
Markowitz,1087,AMZN,Markowitz,0.25
Markowitz,1087,GOOGL,Markowitz,0.2499999999999999
Markowitz,1087,MSFT,Markowitz,0.25
Markowitz,1087,NVDA,Markowitz,0.24999999999999992
RandomForest,1087,AAPL,RandomForest,0.0
RandomForest,1087,AMZN,RandomForest,0.25
RandomForest,1087,GOOGL,RandomForest,0.25
RandomForest,1087,MSFT,RandomForest,0.24999999999999953
RandomForest,1087,NVDA,RandomForest,0.25
XGBoost,1087,AAPL,XGBoost,9.020562075079397e-17
XGBoost,1087,AMZN,XGBoost,0.25
XGBoost,1087,GOOGL,XGBoost,0.25
XGBoost,1087,MSFT,XGBoost,0.2499999999999999
XGBoost,1087,NVDA,XGBoost,0.24999999999999992
TabPFN,1087,AAPL,TabPFN,0.0
TabPFN,1087,AMZN,TabPFN,0.25
TabPFN,1087,GOOGL,TabPFN,0.25
TabPFN,1087,MSFT,TabPFN,0.25
TabPFN,1087,NVDA,TabPFN,0.2499999999999999
EqualWeight,1092,AAPL,EqualWeight,0.2
EqualWeight,1092,AMZN,EqualWeight,0.2
EqualWeight,1092,GOOGL,EqualWeight,0.2
EqualWeight,1092,MSFT,EqualWeight,0.2
EqualWeight,1092,NVDA,EqualWeight,0.2
Markowitz,1092,AAPL,Markowitz,0.25
Markowitz,1092,AMZN,Markowitz,0.0
Markowitz,1092,GOOGL,Markowitz,0.25
Markowitz,1092,MSFT,Markowitz,0.25
Markowitz,1092,NVDA,Markowitz,0.2499999999999981
RandomForest,1092,AAPL,RandomForest,0.25
RandomForest,1092,AMZN,RandomForest,0.24999999999999992
RandomForest,1092,GOOGL,RandomForest,0.2499999999999998
RandomForest,1092,MSFT,RandomForest,0.24999999999999958
RandomForest,1092,NVDA,RandomForest,4.718447854656915e-16
XGBoost,1092,AAPL,XGBoost,0.25
XGBoost,1092,AMZN,XGBoost,1.1102230246251565e-16
XGBoost,1092,GOOGL,XGBoost,0.24999999999999983
XGBoost,1092,MSFT,XGBoost,0.25
XGBoost,1092,NVDA,XGBoost,0.24999999999999947
TabPFN,1092,AAPL,TabPFN,0.2499999999999999
TabPFN,1092,AMZN,TabPFN,4.163336342344337e-16
TabPFN,1092,GOOGL,TabPFN,0.24999999999999953
TabPFN,1092,MSFT,TabPFN,0.24999999999999978
TabPFN,1092,NVDA,TabPFN,0.25
EqualWeight,1097,AAPL,EqualWeight,0.2
EqualWeight,1097,AMZN,EqualWeight,0.2
EqualWeight,1097,GOOGL,EqualWeight,0.2
EqualWeight,1097,MSFT,EqualWeight,0.2
EqualWeight,1097,NVDA,EqualWeight,0.2
Markowitz,1097,AAPL,Markowitz,0.24999999999998337
Markowitz,1097,AMZN,Markowitz,0.15462460572013598
Markowitz,1097,GOOGL,Markowitz,0.24999999999998102
Markowitz,1097,MSFT,Markowitz,0.24999999999998448
Markowitz,1097,NVDA,Markowitz,0.09537539427991513
RandomForest,1097,AAPL,RandomForest,0.24999999999999997
RandomForest,1097,AMZN,RandomForest,0.2499999999999994
RandomForest,1097,GOOGL,RandomForest,0.25
RandomForest,1097,MSFT,RandomForest,0.25
RandomForest,1097,NVDA,RandomForest,2.498001805406602e-16
XGBoost,1097,AAPL,XGBoost,0.2499999999999975
XGBoost,1097,AMZN,XGBoost,0.25
XGBoost,1097,GOOGL,XGBoost,0.24999999999999978
XGBoost,1097,MSFT,XGBoost,0.24999999999999997
XGBoost,1097,NVDA,XGBoost,1.7867651802561113e-15
TabPFN,1097,AAPL,TabPFN,0.25
TabPFN,1097,AMZN,TabPFN,1.6653345369377348e-16
TabPFN,1097,GOOGL,TabPFN,0.24999999999999986
TabPFN,1097,MSFT,TabPFN,0.24999999999999986
TabPFN,1097,NVDA,TabPFN,0.24999999999999928
EqualWeight,1102,AAPL,EqualWeight,0.2
EqualWeight,1102,AMZN,EqualWeight,0.2
EqualWeight,1102,GOOGL,EqualWeight,0.2
EqualWeight,1102,MSFT,EqualWeight,0.2
EqualWeight,1102,NVDA,EqualWeight,0.2
Markowitz,1102,AAPL,Markowitz,0.029287561503138965
Markowitz,1102,AMZN,Markowitz,0.22071243849686076
Markowitz,1102,GOOGL,Markowitz,0.25
Markowitz,1102,MSFT,Markowitz,0.24999999999999992
Markowitz,1102,NVDA,Markowitz,0.24999999999999986
RandomForest,1102,AAPL,RandomForest,5.303917027799088e-16
RandomForest,1102,AMZN,RandomForest,0.24999999999999936
RandomForest,1102,GOOGL,RandomForest,0.2499999999999996
RandomForest,1102,MSFT,RandomForest,0.25
RandomForest,1102,NVDA,RandomForest,0.25
XGBoost,1102,AAPL,XGBoost,0.03558060937214212
XGBoost,1102,AMZN,XGBoost,0.21441939062785792
XGBoost,1102,GOOGL,XGBoost,0.25
XGBoost,1102,MSFT,XGBoost,0.2499999999999999
XGBoost,1102,NVDA,XGBoost,0.25
TabPFN,1102,AAPL,TabPFN,0.19324438841029487
TabPFN,1102,AMZN,TabPFN,0.05675561158970418
TabPFN,1102,GOOGL,TabPFN,0.2499999999999999
TabPFN,1102,MSFT,TabPFN,0.25
TabPFN,1102,NVDA,TabPFN,0.25
EqualWeight,1107,AAPL,EqualWeight,0.2
EqualWeight,1107,AMZN,EqualWeight,0.2
EqualWeight,1107,GOOGL,EqualWeight,0.2
EqualWeight,1107,MSFT,EqualWeight,0.2
EqualWeight,1107,NVDA,EqualWeight,0.2
Markowitz,1107,AAPL,Markowitz,0.25
Markowitz,1107,AMZN,Markowitz,0.25
Markowitz,1107,GOOGL,Markowitz,0.25
Markowitz,1107,MSFT,Markowitz,2.275957200481571e-15
Markowitz,1107,NVDA,Markowitz,0.2499999999999963
RandomForest,1107,AAPL,RandomForest,0.25
RandomForest,1107,AMZN,RandomForest,0.24999999999999992
RandomForest,1107,GOOGL,RandomForest,0.24999999999999978
RandomForest,1107,MSFT,RandomForest,1.0547118733938987e-15
RandomForest,1107,NVDA,RandomForest,0.24999999999999806
XGBoost,1107,AAPL,XGBoost,0.24999999999999917
XGBoost,1107,AMZN,XGBoost,0.25
XGBoost,1107,GOOGL,XGBoost,0.24999999999999958
XGBoost,1107,MSFT,XGBoost,3.164135620181696e-15
XGBoost,1107,NVDA,XGBoost,0.2499999999999963
TabPFN,1107,AAPL,TabPFN,0.25
TabPFN,1107,AMZN,TabPFN,0.25
TabPFN,1107,GOOGL,TabPFN,0.25
TabPFN,1107,MSFT,TabPFN,1.915134717478395e-15
TabPFN,1107,NVDA,TabPFN,0.24999999999999653
EqualWeight,1112,AAPL,EqualWeight,0.2
EqualWeight,1112,AMZN,EqualWeight,0.2
EqualWeight,1112,GOOGL,EqualWeight,0.2
EqualWeight,1112,MSFT,EqualWeight,0.2
EqualWeight,1112,NVDA,EqualWeight,0.2
Markowitz,1112,AAPL,Markowitz,0.24999999999999917
Markowitz,1112,AMZN,Markowitz,0.24999999999999986
Markowitz,1112,GOOGL,Markowitz,0.25
Markowitz,1112,MSFT,Markowitz,0.0
Markowitz,1112,NVDA,Markowitz,0.25
RandomForest,1112,AAPL,RandomForest,0.24999999999999936
RandomForest,1112,AMZN,RandomForest,0.25
RandomForest,1112,GOOGL,RandomForest,0.24999999999999975
RandomForest,1112,MSFT,RandomForest,9.159339953157541e-16
RandomForest,1112,NVDA,RandomForest,0.24999999999999978
XGBoost,1112,AAPL,XGBoost,0.2499999999999974
XGBoost,1112,AMZN,XGBoost,0.25
XGBoost,1112,GOOGL,XGBoost,0.25
XGBoost,1112,MSFT,XGBoost,0.0
XGBoost,1112,NVDA,XGBoost,0.25
TabPFN,1112,AAPL,TabPFN,0.0
TabPFN,1112,AMZN,TabPFN,0.25
TabPFN,1112,GOOGL,TabPFN,0.24999999999999908
TabPFN,1112,MSFT,TabPFN,0.25
TabPFN,1112,NVDA,TabPFN,0.25
EqualWeight,1117,AAPL,EqualWeight,0.2
EqualWeight,1117,AMZN,EqualWeight,0.2
EqualWeight,1117,GOOGL,EqualWeight,0.2
EqualWeight,1117,MSFT,EqualWeight,0.2
EqualWeight,1117,NVDA,EqualWeight,0.2
Markowitz,1117,AAPL,Markowitz,0.25
Markowitz,1117,AMZN,Markowitz,0.24999999999999983
Markowitz,1117,GOOGL,Markowitz,0.24999999999999975
Markowitz,1117,MSFT,Markowitz,3.0531133177191805e-16
Markowitz,1117,NVDA,Markowitz,0.24999999999999853
RandomForest,1117,AAPL,RandomForest,0.25
RandomForest,1117,AMZN,RandomForest,0.25
RandomForest,1117,GOOGL,RandomForest,0.24999999999999836
RandomForest,1117,MSFT,RandomForest,2.858824288409778e-15
RandomForest,1117,NVDA,RandomForest,0.24999999999999528
XGBoost,1117,AAPL,XGBoost,0.24999999999999983
XGBoost,1117,AMZN,XGBoost,0.24999999999999983
XGBoost,1117,GOOGL,XGBoost,0.25
XGBoost,1117,MSFT,XGBoost,0.0
XGBoost,1117,NVDA,XGBoost,0.24999999999999992
TabPFN,1117,AAPL,TabPFN,0.24999999999999956
TabPFN,1117,AMZN,TabPFN,0.25
TabPFN,1117,GOOGL,TabPFN,0.2499999999999999
TabPFN,1117,MSFT,TabPFN,2.7755575615628914e-16
TabPFN,1117,NVDA,TabPFN,0.2499999999999999
EqualWeight,1122,AAPL,EqualWeight,0.2
EqualWeight,1122,AMZN,EqualWeight,0.2
EqualWeight,1122,GOOGL,EqualWeight,0.2
EqualWeight,1122,MSFT,EqualWeight,0.2
EqualWeight,1122,NVDA,EqualWeight,0.2
Markowitz,1122,AAPL,Markowitz,5.551115123125783e-17
Markowitz,1122,AMZN,Markowitz,0.24999999999999983
Markowitz,1122,GOOGL,Markowitz,0.25
Markowitz,1122,MSFT,Markowitz,0.25
Markowitz,1122,NVDA,Markowitz,0.2499999999999999
RandomForest,1122,AAPL,RandomForest,0.0
RandomForest,1122,AMZN,RandomForest,0.2499999999999998
RandomForest,1122,GOOGL,RandomForest,0.24999999999999983
RandomForest,1122,MSFT,RandomForest,0.25
RandomForest,1122,NVDA,RandomForest,0.25
XGBoost,1122,AAPL,XGBoost,1.1102230246251565e-16
XGBoost,1122,AMZN,XGBoost,0.25
XGBoost,1122,GOOGL,XGBoost,0.25
XGBoost,1122,MSFT,XGBoost,0.2499999999999999
XGBoost,1122,NVDA,XGBoost,0.24999999999999933
TabPFN,1122,AAPL,TabPFN,0.24999999999999983
TabPFN,1122,AMZN,TabPFN,0.1670925051862442
TabPFN,1122,GOOGL,TabPFN,0.24999999999999853
TabPFN,1122,MSFT,TabPFN,0.24999999999999925
TabPFN,1122,NVDA,TabPFN,0.08290749481375821
EqualWeight,1127,AAPL,EqualWeight,0.2
EqualWeight,1127,AMZN,EqualWeight,0.2
EqualWeight,1127,GOOGL,EqualWeight,0.2
EqualWeight,1127,MSFT,EqualWeight,0.2
EqualWeight,1127,NVDA,EqualWeight,0.2
Markowitz,1127,AAPL,Markowitz,0.25
Markowitz,1127,AMZN,Markowitz,0.0
Markowitz,1127,GOOGL,Markowitz,0.24999999999999983
